CFSE-A,sulfo-Cyanine5-A,replicate,sampleNum,cond,CFSE_cat,EU_cat
1149,4788,1,2,NILDDRR,non-CFSE-low,EU-high
301,641,0,3,NILDDRR,CFSE-low,EU-low
835,2453,0,1,NILDDRR,CFSE-low,EU-high
393,2313,0,1,NILDDRR,CFSE-low,EU-high
194,1006,0,2,NILDDRR,CFSE-low,EU-low
2024,154,0,1,NILDDRR,non-CFSE-low,EU-low
338,1510,1,3,NILDDRR,CFSE-low,EU-high
1013,1529,1,1,NILDDRR,CFSE-low,EU-high
371,1040,1,3,NILDDRR,CFSE-low,EU-low
52,439,0,1,NILDDRR,CFSE-low,EU-low
236,1177,1,1,NILDDRR,CFSE-low,EU-low
166,1111,0,3,NILDDRR,CFSE-low,EU-low
768,2262,0,1,NILDDRR,CFSE-low,EU-high
1141,4905,0,2,NILDDRR,non-CFSE-low,EU-high
1160,2180,0,2,NILDDRR,non-CFSE-low,EU-high
1023,2147,1,1,NILDDRR,CFSE-low,EU-high
960,1062,1,3,NILDDRR,CFSE-low,EU-low
515,988,0,1,NILDDRR,CFSE-low,EU-low
435,305,0,3,NILDDRR,CFSE-low,EU-low
538,1181,1,3,NILDDRR,CFSE-low,EU-low
723,2720,1,1,NILDDRR,CFSE-low,EU-high
1545,2774,0,1,NILDDRR,non-CFSE-low,EU-high
2095,2054,0,3,NILDDRR,non-CFSE-low,EU-high
652,2035,0,3,NILDDRR,CFSE-low,EU-high
524,3291,0,3,NILDDRR,CFSE-low,EU-high
61,425,1,1,NILDDRR,CFSE-low,EU-low
722,901,0,1,NILDDRR,CFSE-low,EU-low
358,1336,0,2,NILDDRR,CFSE-low,EU-high
351,897,1,3,NILDDRR,CFSE-low,EU-low
221,377,0,2,NILDDRR,CFSE-low,EU-low
111,290,1,2,NILDDRR,CFSE-low,EU-low
195,694,0,3,NILDDRR,CFSE-low,EU-low
416,1619,1,3,NILDDRR,CFSE-low,EU-high
149,13,1,3,NILDDRR,CFSE-low,EU-low
220,937,0,3,NILDDRR,CFSE-low,EU-low
2227,3579,0,1,NILDDRR,non-CFSE-low,EU-high
323,1038,0,1,NILDDRR,CFSE-low,EU-low
2174,1472,0,3,NILDDRR,non-CFSE-low,EU-high
307,938,0,3,NILDDRR,CFSE-low,EU-low
683,1880,1,3,NILDDRR,CFSE-low,EU-high
526,104,1,2,NILDDRR,CFSE-low,EU-low
315,487,1,2,NILDDRR,CFSE-low,EU-low
713,782,0,3,NILDDRR,CFSE-low,EU-low
320,548,0,3,NILDDRR,CFSE-low,EU-low
3875,1278,0,3,NILDDRR,non-CFSE-low,EU-high
136,677,1,3,NILDDRR,CFSE-low,EU-low
788,2113,0,2,NILDDRR,CFSE-low,EU-high
210,871,1,3,NILDDRR,CFSE-low,EU-low
197,340,0,3,NILDDRR,CFSE-low,EU-low
1617,1199,0,3,NILDDRR,non-CFSE-low,EU-low
2319,2927,1,1,NILDDRR,non-CFSE-low,EU-high
356,777,1,1,NILDDRR,CFSE-low,EU-low
2390,3380,1,2,NILDDRR,non-CFSE-low,EU-high
950,5104,0,1,NILDDRR,CFSE-low,EU-high
360,24,1,2,NILDDRR,CFSE-low,EU-low
586,1872,0,3,NILDDRR,CFSE-low,EU-high
115,495,0,1,NILDDRR,CFSE-low,EU-low
18386,4290,1,1,NILDDRR,non-CFSE-low,EU-high
625,1123,1,1,NILDDRR,CFSE-low,EU-low
376,1513,1,2,NILDDRR,CFSE-low,EU-high
433,1584,1,2,NILDDRR,CFSE-low,EU-high
222,665,0,2,NILDDRR,CFSE-low,EU-low
1133,789,0,3,NILDDRR,non-CFSE-low,EU-low
547,816,1,1,NILDDRR,CFSE-low,EU-low
241,1741,1,2,NILDDRR,CFSE-low,EU-high
353,820,1,2,NILDDRR,CFSE-low,EU-low
178,1077,0,1,NILDDRR,CFSE-low,EU-low
1278,1116,0,3,NILDDRR,non-CFSE-low,EU-low
60,361,1,2,NILDDRR,CFSE-low,EU-low
821,1990,0,2,NILDDRR,CFSE-low,EU-high
236,904,1,3,NILDDRR,CFSE-low,EU-low
163,1307,0,2,NILDDRR,CFSE-low,EU-high
318,395,1,2,NILDDRR,CFSE-low,EU-low
736,1320,1,2,NILDDRR,CFSE-low,EU-high
138,185,0,2,NILDDRR,CFSE-low,EU-low
418,401,1,3,NILDDRR,CFSE-low,EU-low
464,861,0,1,NILDDRR,CFSE-low,EU-low
188,712,1,2,NILDDRR,CFSE-low,EU-low
1350,1158,0,3,NILDDRR,non-CFSE-low,EU-low
276,583,0,3,NILDDRR,CFSE-low,EU-low
104,151,1,3,NILDDRR,CFSE-low,EU-low
406,1598,0,2,NILDDRR,CFSE-low,EU-high
228,787,1,1,NILDDRR,CFSE-low,EU-low
175,751,1,1,NILDDRR,CFSE-low,EU-low
1870,2332,0,2,NILDDRR,non-CFSE-low,EU-high
597,1447,1,2,NILDDRR,CFSE-low,EU-high
3378,5681,1,2,NILDDRR,non-CFSE-low,EU-high
1279,1860,1,1,NILDDRR,non-CFSE-low,EU-high
277,96,0,3,NILDDRR,CFSE-low,EU-low
7339,1716,1,3,NILDDRR,non-CFSE-low,EU-high
339,1732,1,3,NILDDRR,CFSE-low,EU-high
31,247,0,1,NILDDRR,CFSE-low,EU-low
241,1191,0,1,NILDDRR,CFSE-low,EU-low
435,1954,0,2,NILDDRR,CFSE-low,EU-high
122,800,1,3,NILDDRR,CFSE-low,EU-low
171,1272,0,1,NILDDRR,CFSE-low,EU-high
1325,3141,0,3,NILDDRR,non-CFSE-low,EU-high
290,386,0,2,NILDDRR,CFSE-low,EU-low
1628,2193,0,3,NILDDRR,non-CFSE-low,EU-high
435,1352,0,2,NILDDRR,CFSE-low,EU-high
1241,1871,0,1,NILDDRR,non-CFSE-low,EU-high
785,1675,1,2,NILDDRR,CFSE-low,EU-high
225,1004,1,2,NILDDRR,CFSE-low,EU-low
237,767,1,2,NILDDRR,CFSE-low,EU-low
103,1653,0,2,NILDDRR,CFSE-low,EU-high
247,957,0,1,NILDDRR,CFSE-low,EU-low
260,1009,1,2,NILDDRR,CFSE-low,EU-low
166,855,0,2,NILDDRR,CFSE-low,EU-low
165,950,0,2,NILDDRR,CFSE-low,EU-low
603,786,0,3,NILDDRR,CFSE-low,EU-low
106,299,0,3,NILDDRR,CFSE-low,EU-low
108,1800,0,1,NILDDRR,CFSE-low,EU-high
150,1098,0,1,NILDDRR,CFSE-low,EU-low
457,2433,0,2,NILDDRR,CFSE-low,EU-high
155,425,1,2,NILDDRR,CFSE-low,EU-low
216,229,0,3,NILDDRR,CFSE-low,EU-low
141,195,0,3,NILDDRR,CFSE-low,EU-low
224,709,1,3,NILDDRR,CFSE-low,EU-low
54,743,1,1,NILDDRR,CFSE-low,EU-low
589,786,0,2,NILDDRR,CFSE-low,EU-low
2417,2450,1,1,NILDDRR,non-CFSE-low,EU-high
148,1498,1,2,NILDDRR,CFSE-low,EU-high
1198,941,0,3,NILDDRR,non-CFSE-low,EU-low
4904,2004,1,1,NILDDRR,non-CFSE-low,EU-high
234,1425,0,1,NILDDRR,CFSE-low,EU-high
284,776,0,3,NILDDRR,CFSE-low,EU-low
76,347,0,1,NILDDRR,CFSE-low,EU-low
92,899,0,1,NILDDRR,CFSE-low,EU-low
418,2266,0,3,NILDDRR,CFSE-low,EU-high
322,1315,1,2,NILDDRR,CFSE-low,EU-high
638,911,1,2,NILDDRR,CFSE-low,EU-low
190,606,1,1,NILDDRR,CFSE-low,EU-low
121,128,0,3,NILDDRR,CFSE-low,EU-low
3304,759,0,1,NILDDRR,non-CFSE-low,EU-low
634,303,1,2,NILDDRR,CFSE-low,EU-low
764,1527,0,2,NILDDRR,CFSE-low,EU-high
1010,2188,0,3,NILDDRR,CFSE-low,EU-high
152,180,0,1,NILDDRR,CFSE-low,EU-low
309,1071,1,3,NILDDRR,CFSE-low,EU-low
480,857,0,3,NILDDRR,CFSE-low,EU-low
42,608,0,1,NILDDRR,CFSE-low,EU-low
560,2420,1,2,NILDDRR,CFSE-low,EU-high
511,2154,0,2,NILDDRR,CFSE-low,EU-high
864,2533,1,2,NILDDRR,CFSE-low,EU-high
515,4874,0,1,NILDDRR,CFSE-low,EU-high
383,2401,0,1,NILDDRR,CFSE-low,EU-high
2089,530,0,1,NILDDRR,non-CFSE-low,EU-low
10,877,0,1,NILDDRR,CFSE-low,EU-low
150,1021,1,3,NILDDRR,CFSE-low,EU-low
1597,961,0,1,NILDDRR,non-CFSE-low,EU-low
14,469,0,3,NILDDRR,CFSE-low,EU-low
1009,1272,1,1,NILDDRR,CFSE-low,EU-high
138,655,1,2,NILDDRR,CFSE-low,EU-low
365,379,1,3,NILDDRR,CFSE-low,EU-low
349,375,1,3,NILDDRR,CFSE-low,EU-low
538,872,0,3,NILDDRR,CFSE-low,EU-low
229,157,0,3,NILDDRR,CFSE-low,EU-low
998,1967,0,2,NILDDRR,CFSE-low,EU-high
1816,3620,0,2,NILDDRR,non-CFSE-low,EU-high
240,716,0,1,NILDDRR,CFSE-low,EU-low
7344,4984,1,1,NILDDRR,non-CFSE-low,EU-high
835,1496,0,2,NILDDRR,CFSE-low,EU-high
388,869,0,1,NILDDRR,CFSE-low,EU-low
1571,847,0,3,NILDDRR,non-CFSE-low,EU-low
168,103,1,3,NILDDRR,CFSE-low,EU-low
62,978,0,3,NILDDRR,CFSE-low,EU-low
252,793,0,2,NILDDRR,CFSE-low,EU-low
53,85,0,1,NILDDRR,CFSE-low,EU-low
1117,1152,0,2,NILDDRR,non-CFSE-low,EU-low
178,853,1,1,NILDDRR,CFSE-low,EU-low
729,2070,0,2,NILDDRR,CFSE-low,EU-high
1774,1346,0,2,NILDDRR,non-CFSE-low,EU-high
166,1039,0,3,NILDDRR,CFSE-low,EU-low
3237,6886,1,3,NILDDRR,non-CFSE-low,EU-high
471,542,0,1,NILDDRR,CFSE-low,EU-low
208,379,0,2,NILDDRR,CFSE-low,EU-low
2467,2032,1,1,NILDDRR,non-CFSE-low,EU-high
563,959,0,1,NILDDRR,CFSE-low,EU-low
251,137,0,3,NILDDRR,CFSE-low,EU-low
218,492,0,1,NILDDRR,CFSE-low,EU-low
296,1355,1,3,NILDDRR,CFSE-low,EU-high
98,298,0,1,NILDDRR,CFSE-low,EU-low
66,230,1,3,NILDDRR,CFSE-low,EU-low
153,532,0,3,NILDDRR,CFSE-low,EU-low
230,736,0,1,NILDDRR,CFSE-low,EU-low
47,986,1,2,NILDDRR,CFSE-low,EU-low
1549,6269,0,1,NILDDRR,non-CFSE-low,EU-high
79,585,1,1,NILDDRR,CFSE-low,EU-low
3015,2256,1,3,NILDDRR,non-CFSE-low,EU-high
430,1247,1,3,NILDDRR,CFSE-low,EU-low
3208,1834,1,2,NILDDRR,non-CFSE-low,EU-high
290,296,0,2,NILDDRR,CFSE-low,EU-low
195,248,0,2,NILDDRR,CFSE-low,EU-low
1119,886,1,3,NILDDRR,non-CFSE-low,EU-low
219,537,0,1,NILDDRR,CFSE-low,EU-low
46,652,1,2,NILDDRR,CFSE-low,EU-low
597,120,1,2,NILDDRR,CFSE-low,EU-low
271,522,1,2,NILDDRR,CFSE-low,EU-low
267,711,0,2,NILDDRR,CFSE-low,EU-low
3357,749,0,3,NILDDRR,non-CFSE-low,EU-low
533,1576,1,3,NILDDRR,CFSE-low,EU-high
137,478,0,1,NILDDRR,CFSE-low,EU-low
1529,2966,1,1,NILDDRR,non-CFSE-low,EU-high
235,336,0,2,NILDDRR,CFSE-low,EU-low
6532,10188,0,1,NILDDRR,non-CFSE-low,EU-high
919,2247,0,3,NILDDRR,CFSE-low,EU-high
220,1041,1,1,NILDDRR,CFSE-low,EU-low
434,770,1,1,NILDDRR,CFSE-low,EU-low
210,49,0,1,NILDDRR,CFSE-low,EU-low
90,247,0,2,NILDDRR,CFSE-low,EU-low
714,583,1,3,NILDDRR,CFSE-low,EU-low
219,187,1,2,NILDDRR,CFSE-low,EU-low
85,523,1,2,NILDDRR,CFSE-low,EU-low
122,418,0,2,NILDDRR,CFSE-low,EU-low
1103,2029,0,3,NILDDRR,non-CFSE-low,EU-high
313,2299,0,3,NILDDRR,CFSE-low,EU-high
463,269,1,2,NILDDRR,CFSE-low,EU-low
1227,2752,1,2,NILDDRR,non-CFSE-low,EU-high
5761,6243,1,2,NILDDRR,non-CFSE-low,EU-high
162,220,0,2,NILDDRR,CFSE-low,EU-low
735,1897,0,2,NILDDRR,CFSE-low,EU-high
99,171,0,2,NILDDRR,CFSE-low,EU-low
245,778,0,1,NILDDRR,CFSE-low,EU-low
6414,2778,0,1,NILDDRR,non-CFSE-low,EU-high
947,1190,0,3,NILDDRR,CFSE-low,EU-low
239,605,0,2,NILDDRR,CFSE-low,EU-low
231,1421,0,3,NILDDRR,CFSE-low,EU-high
1104,1008,0,1,NILDDRR,non-CFSE-low,EU-low
792,3941,0,1,NILDDRR,CFSE-low,EU-high
606,1287,0,2,NILDDRR,CFSE-low,EU-high
355,139,1,2,NILDDRR,CFSE-low,EU-low
305,663,1,2,NILDDRR,CFSE-low,EU-low
1755,4822,1,1,NILDDRR,non-CFSE-low,EU-high
267,1135,1,2,NILDDRR,CFSE-low,EU-low
6385,2151,0,2,NILDDRR,non-CFSE-low,EU-high
841,1085,0,1,NILDDRR,CFSE-low,EU-low
526,512,0,3,NILDDRR,CFSE-low,EU-low
201,397,0,3,NILDDRR,CFSE-low,EU-low
3291,1720,0,2,NILDDRR,non-CFSE-low,EU-high
658,1145,0,3,NILDDRR,CFSE-low,EU-low
252,1113,1,1,NILDDRR,CFSE-low,EU-low
199,2770,0,1,NILDDRR,CFSE-low,EU-high
50,858,1,1,NILDDRR,CFSE-low,EU-low
449,752,0,3,NILDDRR,CFSE-low,EU-low
2437,175,0,1,NILDDRR,non-CFSE-low,EU-low
75,840,1,3,NILDDRR,CFSE-low,EU-low
934,1020,0,2,NILDDRR,CFSE-low,EU-low
857,1720,0,2,NILDDRR,CFSE-low,EU-high
364,422,1,3,NILDDRR,CFSE-low,EU-low
1231,944,1,2,NILDDRR,non-CFSE-low,EU-low
397,1099,0,2,NILDDRR,CFSE-low,EU-low
89,316,0,1,NILDDRR,CFSE-low,EU-low
33,521,1,2,NILDDRR,CFSE-low,EU-low
134,99,1,3,NILDDRR,CFSE-low,EU-low
357,465,0,2,NILDDRR,CFSE-low,EU-low
359,508,0,2,NILDDRR,CFSE-low,EU-low
671,2930,0,2,NILDDRR,CFSE-low,EU-high
308,738,1,1,NILDDRR,CFSE-low,EU-low
228,878,1,2,NILDDRR,CFSE-low,EU-low
1465,4837,1,1,NILDDRR,non-CFSE-low,EU-high
159,250,1,1,NILDDRR,CFSE-low,EU-low
847,2119,0,3,NILDDRR,CFSE-low,EU-high
12767,2362,1,1,NILDDRR,non-CFSE-low,EU-high
667,1000,1,2,NILDDRR,CFSE-low,EU-low
35946,2131,1,2,NILDDRR,non-CFSE-low,EU-high
430,1525,0,3,NILDDRR,CFSE-low,EU-high
1314,3131,0,3,NILDDRR,non-CFSE-low,EU-high
364,1045,1,2,NILDDRR,CFSE-low,EU-low
398,2200,0,1,NILDDRR,CFSE-low,EU-high
3962,1398,1,2,NILDDRR,non-CFSE-low,EU-high
202,1180,1,3,NILDDRR,CFSE-low,EU-low
1004,1147,1,1,NILDDRR,CFSE-low,EU-low
211,285,1,2,NILDDRR,CFSE-low,EU-low
808,3888,0,2,NILDDRR,CFSE-low,EU-high
214,2033,0,3,NILDDRR,CFSE-low,EU-high
1728,1751,0,1,NILDDRR,non-CFSE-low,EU-high
22,954,0,3,NILDDRR,CFSE-low,EU-low
187,884,0,3,NILDDRR,CFSE-low,EU-low
456,423,1,2,NILDDRR,CFSE-low,EU-low
408,2063,0,3,NILDDRR,CFSE-low,EU-high
10544,2958,1,3,NILDDRR,non-CFSE-low,EU-high
130,542,1,3,NILDDRR,CFSE-low,EU-low
417,1018,1,2,NILDDRR,CFSE-low,EU-low
196,526,0,2,NILDDRR,CFSE-low,EU-low
22746,3538,0,1,NILDDRR,non-CFSE-low,EU-high
388,621,0,2,NILDDRR,CFSE-low,EU-low
941,1376,1,1,NILDDRR,CFSE-low,EU-high
243,1249,0,3,NILDDRR,CFSE-low,EU-low
91,274,0,2,NILDDRR,CFSE-low,EU-low
3521,719,1,1,NILDDRR,non-CFSE-low,EU-low
9047,3173,0,3,NILDDRR,non-CFSE-low,EU-high
116,68,1,3,NILDDRR,CFSE-low,EU-low
3155,1079,0,2,NILDDRR,non-CFSE-low,EU-low
847,3107,0,2,NILDDRR,CFSE-low,EU-high
231,494,1,2,NILDDRR,CFSE-low,EU-low
335,843,0,3,NILDDRR,CFSE-low,EU-low
100,1682,0,1,NILDDRR,CFSE-low,EU-high
1134,2959,0,3,NILDDRR,non-CFSE-low,EU-high
193,709,1,1,NILDDRR,CFSE-low,EU-low
190,539,0,3,NILDDRR,CFSE-low,EU-low
1863,2199,1,1,NILDDRR,non-CFSE-low,EU-high
763,867,1,2,NILDDRR,CFSE-low,EU-low
135,209,1,2,NILDDRR,CFSE-low,EU-low
224,762,1,2,NILDDRR,CFSE-low,EU-low
239,596,0,2,NILDDRR,CFSE-low,EU-low
2789,2191,1,1,NILDDRR,non-CFSE-low,EU-high
126,533,0,1,NILDDRR,CFSE-low,EU-low
120,850,0,2,NILDDRR,CFSE-low,EU-low
64,546,1,3,NILDDRR,CFSE-low,EU-low
50,460,0,2,NILDDRR,CFSE-low,EU-low
883,1482,1,1,NILDDRR,CFSE-low,EU-high
728,1349,1,2,NILDDRR,CFSE-low,EU-high
780,2431,0,2,NILDDRR,CFSE-low,EU-high
250,1876,0,2,NILDDRR,CFSE-low,EU-high
175,834,1,3,NILDDRR,CFSE-low,EU-low
92,137,0,3,NILDDRR,CFSE-low,EU-low
250,175,1,3,NILDDRR,CFSE-low,EU-low
272,2151,1,2,NILDDRR,CFSE-low,EU-high
826,1605,1,2,NILDDRR,CFSE-low,EU-high
585,2021,1,2,NILDDRR,CFSE-low,EU-high
157,1121,0,3,NILDDRR,CFSE-low,EU-low
373,806,0,2,NILDDRR,CFSE-low,EU-low
406,1253,1,1,NILDDRR,CFSE-low,EU-low
295,552,0,2,NILDDRR,CFSE-low,EU-low
622,646,1,1,NILDDRR,CFSE-low,EU-low
752,1719,1,2,NILDDRR,CFSE-low,EU-high
247,613,0,3,NILDDRR,CFSE-low,EU-low
260,2020,0,1,NILDDRR,CFSE-low,EU-high
1136,1873,1,3,NILDDRR,non-CFSE-low,EU-high
205,1049,1,2,NILDDRR,CFSE-low,EU-low
5017,1356,1,3,NILDDRR,non-CFSE-low,EU-high
269,364,1,3,NILDDRR,CFSE-low,EU-low
2179,3744,0,1,NILDDRR,non-CFSE-low,EU-high
165,123,1,1,NILDDRR,CFSE-low,EU-low
146,277,0,2,NILDDRR,CFSE-low,EU-low
47,648,1,1,NILDDRR,CFSE-low,EU-low
64,325,0,2,NILDDRR,CFSE-low,EU-low
525,610,0,3,NILDDRR,CFSE-low,EU-low
7683,820,1,2,NILDDRR,non-CFSE-low,EU-low
1080,264,1,2,NILDDRR,CFSE-low,EU-low
624,3098,0,3,NILDDRR,CFSE-low,EU-high
471,1015,0,3,NILDDRR,CFSE-low,EU-low
443,1765,1,1,NILDDRR,CFSE-low,EU-high
2711,2351,0,2,NILDDRR,non-CFSE-low,EU-high
1966,79,0,1,NILDDRR,non-CFSE-low,EU-low
238,1252,1,2,NILDDRR,CFSE-low,EU-low
913,1098,1,1,NILDDRR,CFSE-low,EU-low
245,1212,0,3,NILDDRR,CFSE-low,EU-low
321,676,0,3,NILDDRR,CFSE-low,EU-low
361,882,1,3,NILDDRR,CFSE-low,EU-low
231,393,0,2,NILDDRR,CFSE-low,EU-low
1940,804,0,1,NILDDRR,non-CFSE-low,EU-low
188,393,1,3,NILDDRR,CFSE-low,EU-low
9939,1870,1,3,NILDDRR,non-CFSE-low,EU-high
141,413,0,3,NILDDRR,CFSE-low,EU-low
296,594,1,2,NILDDRR,CFSE-low,EU-low
531,959,1,2,NILDDRR,CFSE-low,EU-low
376,511,0,2,NILDDRR,CFSE-low,EU-low
220,173,1,2,NILDDRR,CFSE-low,EU-low
1558,1675,0,3,NILDDRR,non-CFSE-low,EU-high
249,1006,0,3,NILDDRR,CFSE-low,EU-low
1829,4770,0,1,NILDDRR,non-CFSE-low,EU-high
13,287,0,1,NILDDRR,CFSE-low,EU-low
378,593,0,3,NILDDRR,CFSE-low,EU-low
1016,1324,0,2,NILDDRR,CFSE-low,EU-high
55,42,0,1,NILDDRR,CFSE-low,EU-low
389,2743,0,3,NILDDRR,CFSE-low,EU-high
750,1831,1,2,NILDDRR,CFSE-low,EU-high
355,1664,0,1,NILDDRR,CFSE-low,EU-high
2368,2122,1,2,NILDDRR,non-CFSE-low,EU-high
2133,1662,0,2,NILDDRR,non-CFSE-low,EU-high
401,761,0,2,NILDDRR,CFSE-low,EU-low
46,1105,0,3,NILDDRR,CFSE-low,EU-low
350,988,0,3,NILDDRR,CFSE-low,EU-low
148,480,1,3,NILDDRR,CFSE-low,EU-low
249,1649,0,1,NILDDRR,CFSE-low,EU-high
80,944,0,3,NILDDRR,CFSE-low,EU-low
74,698,1,2,NILDDRR,CFSE-low,EU-low
344,2839,0,1,NILDDRR,CFSE-low,EU-high
30,258,0,2,NILDDRR,CFSE-low,EU-low
720,1102,0,2,NILDDRR,CFSE-low,EU-low
354,705,1,3,NILDDRR,CFSE-low,EU-low
5287,4430,1,1,NILDDRR,non-CFSE-low,EU-high
377,594,0,1,NILDDRR,CFSE-low,EU-low
165,690,1,2,NILDDRR,CFSE-low,EU-low
244,424,0,2,NILDDRR,CFSE-low,EU-low
89,95,1,2,NILDDRR,CFSE-low,EU-low
549,1238,0,2,NILDDRR,CFSE-low,EU-low
302,782,1,3,NILDDRR,CFSE-low,EU-low
286,1169,0,3,NILDDRR,CFSE-low,EU-low
730,385,1,3,NILDDRR,CFSE-low,EU-low
670,1980,0,2,NILDDRR,CFSE-low,EU-high
839,517,0,2,NILDDRR,CFSE-low,EU-low
232,335,1,2,NILDDRR,CFSE-low,EU-low
331,412,1,3,NILDDRR,CFSE-low,EU-low
496,1532,0,1,NILDDRR,CFSE-low,EU-high
302,530,1,1,NILDDRR,CFSE-low,EU-low
263,700,0,1,NILDDRR,CFSE-low,EU-low
188,575,1,2,NILDDRR,CFSE-low,EU-low
163,625,0,2,NILDDRR,CFSE-low,EU-low
3360,1028,0,1,NILDDRR,non-CFSE-low,EU-low
1117,109,1,1,NILDDRR,non-CFSE-low,EU-low
335,1412,1,2,NILDDRR,CFSE-low,EU-high
222,144,1,1,NILDDRR,CFSE-low,EU-low
130,585,1,2,NILDDRR,CFSE-low,EU-low
876,82,0,1,NILDDRR,CFSE-low,EU-low
2641,1191,0,1,NILDDRR,non-CFSE-low,EU-low
2113,1443,0,1,NILDDRR,non-CFSE-low,EU-high
462,1616,0,3,NILDDRR,CFSE-low,EU-high
823,2434,1,1,NILDDRR,CFSE-low,EU-high
708,1093,1,3,NILDDRR,CFSE-low,EU-low
6429,1421,1,3,NILDDRR,non-CFSE-low,EU-high
955,2988,0,2,NILDDRR,CFSE-low,EU-high
2714,1149,1,3,NILDDRR,non-CFSE-low,EU-low
4145,20600,0,2,NILDDRR,non-CFSE-low,EU-high
978,1226,0,3,NILDDRR,CFSE-low,EU-low
3472,1846,1,1,NILDDRR,non-CFSE-low,EU-high
151,524,0,3,NILDDRR,CFSE-low,EU-low
674,1167,0,1,NILDDRR,CFSE-low,EU-low
17177,1575,0,2,NILDDRR,non-CFSE-low,EU-high
994,2775,0,2,NILDDRR,CFSE-low,EU-high
260,2026,0,3,NILDDRR,CFSE-low,EU-high
300,796,0,1,NILDDRR,CFSE-low,EU-low
1016,1224,1,1,NILDDRR,CFSE-low,EU-low
367,1158,0,1,NILDDRR,CFSE-low,EU-low
119,422,0,1,NILDDRR,CFSE-low,EU-low
149,784,1,3,NILDDRR,CFSE-low,EU-low
345,640,1,3,NILDDRR,CFSE-low,EU-low
256,965,0,2,NILDDRR,CFSE-low,EU-low
316,1947,0,1,NILDDRR,CFSE-low,EU-high
3414,667,1,1,NILDDRR,non-CFSE-low,EU-low
6368,1627,0,3,NILDDRR,non-CFSE-low,EU-high
72,622,1,3,NILDDRR,CFSE-low,EU-low
417,1876,1,3,NILDDRR,CFSE-low,EU-high
76,884,0,3,NILDDRR,CFSE-low,EU-low
758,1241,0,3,NILDDRR,CFSE-low,EU-low
650,1005,1,3,NILDDRR,CFSE-low,EU-low
164,764,0,1,NILDDRR,CFSE-low,EU-low
992,3276,1,2,NILDDRR,CFSE-low,EU-high
262,867,1,2,NILDDRR,CFSE-low,EU-low
910,200,0,3,NILDDRR,CFSE-low,EU-low
8277,871,1,3,NILDDRR,non-CFSE-low,EU-low
556,1564,0,1,NILDDRR,CFSE-low,EU-high
649,978,1,1,NILDDRR,CFSE-low,EU-low
210,382,0,2,NILDDRR,CFSE-low,EU-low
255,1676,0,1,NILDDRR,CFSE-low,EU-high
245,522,1,1,NILDDRR,CFSE-low,EU-low
418,2297,0,2,NILDDRR,CFSE-low,EU-high
574,1752,0,1,NILDDRR,CFSE-low,EU-high
473,1234,0,3,NILDDRR,CFSE-low,EU-low
1176,577,0,3,NILDDRR,non-CFSE-low,EU-low
210,534,1,2,NILDDRR,CFSE-low,EU-low
402,1113,1,1,NILDDRR,CFSE-low,EU-low
352,600,0,2,NILDDRR,CFSE-low,EU-low
583,998,1,2,NILDDRR,CFSE-low,EU-low
348,312,0,3,NILDDRR,CFSE-low,EU-low
1574,5134,0,2,NILDDRR,non-CFSE-low,EU-high
535,759,0,1,NILDDRR,CFSE-low,EU-low
208,965,0,3,NILDDRR,CFSE-low,EU-low
185,1237,0,1,NILDDRR,CFSE-low,EU-low
231,276,1,2,NILDDRR,CFSE-low,EU-low
226,1433,1,2,NILDDRR,CFSE-low,EU-high
3670,1292,1,3,NILDDRR,non-CFSE-low,EU-high
347,959,0,3,NILDDRR,CFSE-low,EU-low
2826,3143,0,1,NILDDRR,non-CFSE-low,EU-high
283,432,1,1,NILDDRR,CFSE-low,EU-low
1145,116,1,2,NILDDRR,non-CFSE-low,EU-low
292,2254,0,1,NILDDRR,CFSE-low,EU-high
327,1538,1,2,NILDDRR,CFSE-low,EU-high
679,1623,1,1,NILDDRR,CFSE-low,EU-high
189,1387,1,1,NILDDRR,CFSE-low,EU-high
496,984,0,3,NILDDRR,CFSE-low,EU-low
31,462,0,1,NILDDRR,CFSE-low,EU-low
40,533,1,3,NILDDRR,CFSE-low,EU-low
334,222,0,3,NILDDRR,CFSE-low,EU-low
152,452,1,2,NILDDRR,CFSE-low,EU-low
419,271,0,2,NILDDRR,CFSE-low,EU-low
464,2411,0,1,NILDDRR,CFSE-low,EU-high
586,1529,1,3,NILDDRR,CFSE-low,EU-high
431,942,1,1,NILDDRR,CFSE-low,EU-low
216,405,1,1,NILDDRR,CFSE-low,EU-low
134,1271,1,2,NILDDRR,CFSE-low,EU-high
1024,716,1,3,NILDDRR,CFSE-low,EU-low
169,512,1,2,NILDDRR,CFSE-low,EU-low
1099,1276,1,1,NILDDRR,non-CFSE-low,EU-high
1463,2225,1,2,NILDDRR,non-CFSE-low,EU-high
219,196,1,1,NILDDRR,CFSE-low,EU-low
7905,41,0,1,NILDDRR,non-CFSE-low,EU-low
13900,2816,0,3,NILDDRR,non-CFSE-low,EU-high
527,1268,0,3,NILDDRR,CFSE-low,EU-low
318,877,1,2,NILDDRR,CFSE-low,EU-low
293,649,1,2,NILDDRR,CFSE-low,EU-low
507,517,1,3,NILDDRR,CFSE-low,EU-low
240,946,0,3,NILDDRR,CFSE-low,EU-low
264,827,0,2,NILDDRR,CFSE-low,EU-low
185,1094,1,1,NILDDRR,CFSE-low,EU-low
